https://www.imdb.com/title/tt2057392/reviews?ref_=tt_ov_rt,8/10,Disturbed and Intrigued,faisalhot,https://www.imdb.com/user/ur60697296/?ref_=tt_urv,14 June 2016,"79 out of 112 found this helpful. Was this review helpful? Sign in to vote.
Permalink",False,"This movie was all of a sudden for me. ""GoodKill"" was the previous movie I saw which was made on the pilot behind the control's of the drones. But this took the movie to another level and did not let it stay stagnant.

I went into watching this movie with no idea, apart from the fact Aaron Paul and Helen Mirren are in it. It took me on a edge of the seat, nail biting suspense to understanding of all the decisions and effort that goes into putting a mission into effect.

If you wanna see a rare movie, shot splendidly, beautiful cast, perfect emotions and acting - this is a movie to watch. It might even crack your tears up if your so engrossed into the role these actors play in this movie.

One to watch, and I feel one to definitely own in Blue Ray.
79 out of 112 found this helpful. Was this review helpful? Sign in to vote.
Permalink"
https://www.imdb.com/title/tt2057392/reviews?ref_=tt_ov_rt,9/10,Unsettling heart-parked-in-your-mouth film,ctowyi,https://www.imdb.com/user/ur44546721/?ref_=tt_urv,12 April 2016,"169 out of 257 found this helpful. Was this review helpful? Sign in to vote.
Permalink",False,"This is a white-knuckled heart-parked-in-your-mouth ""tick tock"" suspense thriller. Hardly an ounce of fats lined a lean and mean explosive storyline, and this one is going to hit the ""career reset"" button for Gavin Hood (even though his last effort Ender's Game is quite decent).

Eye in the Sky towers above Good Kill (2015) on so many levels. They have the same story premise and both are spins on drone warfare, but their similarities end there. I really thought GK was a decent film albeit a tad too heavy on melodrama histrionics and it ultimately became top down heavy in its underlying message of modern warfare. EitS on the other hand is a complete marvel. It is exactly what GK isn't. It dares to ask probing ethical and moral questions but never cheapens the narrative by giving you broad-stroked answers; it will involve you totally and absolutely. We go through a minefield of moral conundrums and nobody will come out unscathed. The script is exceptionally probing and showcases all the legalistic, moralistic, ethical and political red-tape as parties, seated in situation rooms in different parts of the world (including a toilet), convened to decide whether a Hellfire missile should be launched. We see, almost in real time, the ramifications at every angle, from the innocent bystander, to the terrorists, to the people in suits and to the dude seated in a tiny room, his hands on the red trigger of a joystick. Innocence is indeed the first casualty of war.

Another reason this film shines is its refusal to go down certain genre tropes. You won't see the guy, who had squeezed the trigger to rain down destruction on collateral innocents, drown in alcohol and sucking in a line of coke. You won't see a woman going home to hug her toddler to reassure herself that she did the right thing. You won't see commanders giving you three-point sermons of ""it is a dirty job but somebody has to do it so that the world will be a better place"". There is such a raw and unsettling freshness to it. It may be a full-on talkie but I was gripping my arm-rests tightly and my wifey had her palms parked at her mouth, almost literally from the get-go.

The acting is all round immaculate. Helen Mirren shines as a hard-nosed military officer with a tiny soft spot for her underlings. Few actresses can elevate a film just with their presence; Mirren is one for the ages. This must be the best role I have seen Aaron Paul in since Breaking Bad. His role isn't easy, especially when he is stuck in a gamer's chair almost throughout the film. His face displays so much range that you would feel his internal turmoil as his omniscient eye calculates whether it will be a good kill. Barkhad Abdi, last seen as the baddie in Captain Phillips, has a superb turn as an operative on the ground, proving he is not a fluke. This is also Alan Rickman's final acting role and I literally count down the minutes that he will disappear from the big screen. The utterly memorable line he delivers with that quietly supercilious voice of his send chills down my spine. I am going to miss this fine actor.

Eye in the Sky is superbly cerebral and morally thought-provoking; a suspense thriller for intelligent people. It is impossible to come out of this 102-minute film and not have your soul shattered in some way. This is one of those films you shouldn't watch alone because you would immediately want to discuss with someone which side of the fence you would sit on and count the dire consequences. Is there even a right side?"
https://www.imdb.com/title/tt2057392/reviews?ref_=tt_ov_rt,8/10,A 'war movie' for modern times,bowmanblue,https://www.imdb.com/user/ur1406466/?ref_=tt_urv,2 March 2017,"19 out of 24 found this helpful. Was this review helpful? Sign in to vote.
Permalink",False,"Not so long ago, all 'war movies' consisted of armies of infantry storming one beach/desert/jungle (delete as applicable). And, to be fair, there was little else that happened in a war. However, in today's high-tech times, 'war' can be fought from the 'comfort' of our own homes (okay, military bases, but how long before our soldiers are allowed to work from home?!). The story here goes that Britain has finally got the intel on a handful of its most wanted terrorists who are amassing in a house in a suburban African district. Should they just use an American-based 'drone' to wipe them out, or is the civilian casualty rate going to be too high? Helen Mirren thinks the former.

The cast boasts Breaking Bad's Aaron Paul on the cast list (and, of course the last performance of Alan Rickman), but it's Mirren who steals the show. She seems to revel in playing the British colonel who is willing to 'take out' the extremists at all costs. Aaron Paul isn't in it as much as some people may hope, but does well with what he's given (which is basically spending the whole film sitting in a chair!). Alan Rickman is as awesome as ever and it's a shame we've lost him too early. Plus we do see what's happening 'on the ground' as it were and the film's unsung hero is a Somalian operative who seems to give a performance filled with more heart and feeling without uttering a word of English than most English-speaking actors.

If you're hoping for an action-packed blast-a-thon of a movie then you'll be very disappointed here. Like I say, it's a war movie of our time. Some people may say that this is a fault, but basically the whole movie is people sitting around in offices debating the ethics of using technology in this way. The film is basically an 'ethics piece' which debates both sides of the argument. I have no problem with films like this, as long as they remain – reasonably – neutral and do their best to put both sides of the argument across. This one does this pretty well, however it does tend to lean towards 'nuking the site from obit' (ala Ellen Ripley) simply because its bigger stars seems to share the same opinion. However, there are plenty of moments where both sides of the argument make good points to support their opposing views.

This film won't be for everyone. Like I say, you have to be in the mood for something which is slow (but without being boring) and filled with messages (without being preachy). It does show how 'war' has evolved to a PR machine as much as something that is simply fought using a bigger army than your opponent. If you're up for something a little more thought-provoking then definitely give this one a go."
https://www.imdb.com/title/tt2057392/reviews?ref_=tt_ov_rt,8/10,Good Movie,agradeep006,https://www.imdb.com/user/ur48054088/?ref_=tt_urv,12 June 2016,"84 out of 125 found this helpful. Was this review helpful? Sign in to vote.
Permalink",False,"Unlike Good Kill, which is more focused on a drone pilot's life this movie is focused on a military joint operation between UK, US and Kenyan Forces against Al Shabab terrorists.

This movie is about ethical conundrum of drone attacks and killing innocent people in the process.

It's an intense film well acted and it really reflects how difficult it gets to give clearance for an attack when an innocent life gets in close proximity to a target.

There is a conflict between human ethics and achieving military objective.

Can 1 innocent life be sacrificed in order to save many? That's the question on which the whole movie revolves around.
84 out of 125 found this helpful. Was this review helpful? Sign in to vote.
Permalink"
https://www.imdb.com/title/tt2057392/reviews?ref_=tt_ov_rt,9/10,"One of the best movies of the year, I highly recommend this. Makes you think, feel and debate. That's the sign of quality.",cosmo_tiger,https://www.imdb.com/user/ur23018536/?ref_=tt_urv,27 June 2016,"39 out of 58 found this helpful. Was this review helpful? Sign in to vote.
Permalink",False,"""If Al-Shabab kill 80 people we win the propaganda war. If we kill one they do."" Colonel Katherine Powell (Mirren) has been tracking a terrorist cell for years and finally has found her chance to capture them. After the discover 2 suicide vests in the house the mission changes from capture to kill. Drone pilot Steve Watts (Paul) is about to fire when he sees a young girl in the kill zone. He refuses to fire unless the can assure her safety. This sets off an international dispute as to what to do. This is a great movie. Unbelievably tense and really makes you think and wonder what is the right thing to do. This movie does a really fantastic job of giving two convincing sides of the argument and you really aren't sure what is the right answer. In that sense the movie has to be incredibly realistic. Up until the very end you aren't sure how the movie is going to end up, and that really adds to the tension and the quality of the movie. This is one of those movies that you just want to tell everyone about and make them watch it. Overall, one of the best movies of the year, I highly recommend this. Makes you think, feel and debate. That's the sign of a quality piece of work. I give this an A."
https://www.imdb.com/title/tt2057392/reviews?ref_=tt_ov_rt,10/10,Hugely rewarding military/political thriller,davideo-2,https://www.imdb.com/user/ur0345596/?ref_=tt_urv,18 December 2016,"26 out of 37 found this helpful. Was this review helpful? Sign in to vote.
Permalink",False,"STAR RATING: ***** Saturday Night **** Friday Night *** Friday Morning ** Sunday Night * Monday Morning

Colonel Katherine Powell (Helen Mirren) is drafted to military HQ, after intelligence confirms reports that a suicide bombing mission that could take out up to eighty people at a shopping mall is soon to go ahead in Nairobi, Kenya. The evidence is credible enough in her eyes, and those of her colleague Lieutenant General Benson (Alan Rickman) to launch an air strike on the terrorist plotters before they carry out their plan, but when a young girl sets up a bread stall around the target zone, American pilot Steve Watts (Aaron Paul) finds himself compromised, and Colonel Powell is thrust into a complex situation where she has to take opinions down the chain of command.

In the modern age, with the terrorist threat level at severe, and attacks being thwarted around the globe almost daily, you have to wonder what's going on behind the scenes to keep us all safe, and hope that those responsible have the ability to make the right decisions, and don't abuse the position unnecessarily. But the thing you cannot forget is, they all are only human, and are in a position not many of us could handle. Eye in the Sky hones in on one such scenario, and gives us a riveting insight into the sort of situation that could unfold.

This is not some wistful, happy ever after tale, this is a depiction of the real life cost of war, and the film isn't afraid to lay bare the nitty gritty of real life tough decisions and the hard, brutal consequences they have. Director Gavin Hood manages to wrap us up in the situation as if it's happening right in front of us, and the result is a genuinely suspenseful, intelligent and unpredictable thriller of the sort you just never see as much of nowadays, where everything seems to be more about style than substance. There are no easy answers, and everyone is caught up in an unenviable place, where every reaction/outcome is morally complex, the result of being in such an impossible state of affairs.

Performances wise, in a role that its all too obvious would usually be played by a man, Mirren owns the lead role, displaying the sort of steely eyed, no nonsense grit that gives it such conviction regardless of gender, and in what we all now know was his last role, Rickman leaves us on a high note, delivering the sour, clear cutting persona we all knew him for, and so well. A supporting cast including Paul and a host of others offer dependable leverage.

This is one of the best, most rewarding and pleasantly surprising thrillers I've seen in a long time, and I'd urge you to see it. *****"
https://www.imdb.com/title/tt2057392/reviews?ref_=tt_ov_rt,,"Engaging, effective, and surprisingly heartfelt.",Red_Identity,https://www.imdb.com/user/ur15562504/?ref_=tt_urv,15 June 2016,"25 out of 36 found this helpful. Was this review helpful? Sign in to vote.
Permalink",False,"It surprised me quite a bit. Political war thrillers have been so overdone, but this one really managed to work by narrowing its scope. With films like this, and real-life disasters that kill dozens of people, it's easy to overlook the importance of every single human life. This film is aiming to remind us of just how significant, and atrocious, times of war are, and rightly so, the film does not come with any easy answers. I loved how the film was completely focused on one single event, and while I can see how some might think it was stretched out too much, I felt like moral and emotional weight of the situation on all of these characters called for it. Maybe I would say that the film gets a bit too sentimental at times (we don't need to be reminded with the many shots of the characters' faces or the music), but for the most part it really works. And oh Aaron Paul, you're just the perfect actor to play characters who are trying to help children.
25 out of 36 found this helpful. Was this review helpful? Sign in to vote.
Permalink"
https://www.imdb.com/title/tt2057392/reviews?ref_=tt_ov_rt,9/10,Intention vs. reality,theovosse,https://www.imdb.com/user/ur19596195/?ref_=tt_urv,29 July 2018,"4 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink",False,"Great movie that doesn't have to rely on tons of CGI to sustain interest. Instead, there is just a handful of characters, and they discuss about consequences. It's a discussion that won't happen in reality, of course, but the characters represent the different viewpoints in the drone killing process, and they do it very well. As another comment said: you have never seen a Skype call this gripping. This is great cinematography.

Had it just been a discussion about the moral ambiguity of drone strikes, the movie would not have convinced. Where the movie shines, IMO, is its portrayal of uncertainty. Reality cannot be manipulated, and can certainly not be taken for granted. The outcome is not decided in the discussion, but afterwards, and we have to face it. That can make you reluctant to act to the point of cowardice, or all gung-ho, but it doesn't make a difference in the end.

So, is there a happy ending? It doesn't matter. Live with the pain.
4 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink"
https://www.imdb.com/title/tt2057392/reviews?ref_=tt_ov_rt,10/10,A great examination of moral reasoning and ethical decision-making!,anton-neschadim,https://www.imdb.com/user/ur23884917/?ref_=tt_urv,12 September 2015,"137 out of 242 found this helpful. Was this review helpful? Sign in to vote.
Permalink",False,"""Eye in the Sky"" is an excellent examination of ethical decision-making and action within the complexity of the military and government structures. Explored through a complex ethical scenario, this work is illustrative of many important aspects of the process (such as moral sensitivity in military and government, moral reasoning, motivation, character, ...) as they are portrayed and examined through the decisions, judgements and actions of the various participants and stakeholders. This movie is very well paced and is supported by a stunning cast! The action scenes really make this into a thriller. Great to have Gavin Hood return to TIFF with this excellent work, ten years after ""Tsotsi"" made a splash here in Toronto!
137 out of 242 found this helpful. Was this review helpful? Sign in to vote.
Permalink"
https://www.imdb.com/title/tt2057392/reviews?ref_=tt_ov_rt,4/10,"Starts well, then lectures, then bores...",amoore-4,https://www.imdb.com/user/ur1005287/?ref_=tt_urv,9 May 2016,"119 out of 216 found this helpful. Was this review helpful? Sign in to vote.
Permalink",True,"This film has talented star power and an interesting premise, albeit this type of film has already been done, but where it fails is the inaction by Aaron's character and his unwillingness to follow orders. His actions challenge a direct order, and in real life scenario under these circumstances this would not happen.. he would be removed. It becomes a moral lecture on when it's right to take a life. The movie could easily have been a one hour show but it spends too much time debating and discussing the 'hit', all because a little girl is in danger. I mean, gimme a break... there are seriously bad people conspiring in the building in question and can be taken out with a accurate strike from the drone.

I'm not sure about others who saw this movie, but I was starting to squirm in my seat and mule out loud.. ""just press the damn button""!! The movie fails not because it isn't well acted or the story has no potential. It fails because it is unrealistic. The trigger man would not see one girl as sufficient collateral damage when many high risk targets are at stake, targets that have not been in one place for years!

If you like a movie that tries to show the sensitive and caring side of a young inexperienced man whose job it is to carry out orders from a group of senior experts who've dedicated their life to tracking these terrorists but is allowed to stall the decision at the risk of losing the shot by dithering over the possibility (they debate percentages of death ad nauseum) of a cute a little girl dying, then you'll like this movie. But I think most of us know the post 9/11 world we live in and how lucky the military would be to finally after years eliminate a number of known terrorists with one strike and not dedicate 45 minutes of a movie to hand-wringing and needless prevarication. It didn't make me yawn so much as make me angry... see it if you like, and tell me if you don't start pushing an imaginary button on your theater arm rest...
119 out of 216 found this helpful. Was this review helpful? Sign in to vote.
Permalink"
